"","data","rendimento giornaliero log"
"379",2022-01-11,0.00506489416667755
"380",2022-01-12,0.00105595671827885
"381",2022-01-13,-0.004880937870686
"382",2022-01-14,-0.00560393819292138
"383",2022-01-18,-0.0152454616614346
"384",2022-01-19,-0.00965445646306762
"385",2022-01-20,-0.00898313099662396
"386",2022-01-21,-0.0130478673850796
"387",2022-01-24,0.00288879968320188
"388",2022-01-25,-0.00194486988233145
"389",2022-01-26,-0.00378702188462654
"390",2022-01-27,-0.00021392403857412
"391",2022-01-28,0.016395148494377
"392",2022-01-31,0.0116350058164603
"393",2022-02-01,0.00775138994635327
"394",2022-02-02,0.00630933920522558
"395",2022-02-03,-0.0146500893396055
"396",2022-02-04,-0.000610302037205912
"397",2022-02-07,3.96297468494566e-05
"398",2022-02-08,0.010535370208995
"399",2022-02-09,0.00857154608207544
"400",2022-02-10,-0.0148283622922332
"401",2022-02-11,-0.0143910394351554
"402",2022-02-14,-0.00496036303350955
"403",2022-02-15,0.0121536367046104
"404",2022-02-16,-0.00156086663098698
"405",2022-02-17,-0.017972224437008
"406",2022-02-18,-0.00680942649061933
"407",2022-02-22,-0.0142614810647093
"408",2022-02-23,-0.0139327595776528
"409",2022-02-24,0.00277494225564823
"410",2022-02-25,0.0248196415228872
"411",2022-02-28,-0.00489022703121478
"412",2022-03-01,-0.0177910372111274
"413",2022-03-02,0.0177541553255924
"414",2022-03-03,-0.00285705924509116
"415",2022-03-04,-0.00533633704567471
"416",2022-03-07,-0.0240082496452061
"417",2022-03-08,-0.00564518614138798
"418",2022-03-09,0.0198313651757811
"419",2022-03-10,-0.00337584269855817
"420",2022-03-11,-0.00695359579307819
"421",2022-03-14,3.17767206379216e-05
"422",2022-03-15,0.0180214040769098
"423",2022-03-16,0.0153465917252689
"424",2022-03-17,0.0121868043371514
"425",2022-03-18,0.00791988630478002
"426",2022-03-21,-0.00582738551048756
"427",2022-03-22,0.00733772060717008
"428",2022-03-23,-0.012982317821411
"429",2022-03-24,0.0101190789812744
"430",2022-03-25,0.00440704127318448
"431",2022-03-28,0.002711437822569
"432",2022-03-29,0.00963140216752834
"433",2022-03-30,-0.00185422715236427
"434",2022-03-31,-0.015748555844894
"435",2022-04-01,0.00402661754904798
"436",2022-04-04,0.00297129999145085
"437",2022-04-05,-0.00807039676510257
"438",2022-04-06,-0.00418492944135984
"439",2022-04-07,0.00252051351212401
"440",2022-04-08,0.00396945600126841
"441",2022-04-11,-0.0119673385533261
"442",2022-04-12,-0.0025600699828825
"443",2022-04-13,0.01000897279539
"444",2022-04-14,-0.00328502874929804
"445",2022-04-18,-0.00114834126314811
"446",2022-04-19,0.0144112991686445
"447",2022-04-20,0.0071238423700386
"448",2022-04-21,-0.0105221460643232
"449",2022-04-22,-0.0286113910331096
"450",2022-04-25,0.00701622345451902
"451",2022-04-26,-0.0240548252382791
"452",2022-04-27,0.00185596814722189
"453",2022-04-28,0.0182830529048026
"454",2022-04-29,-0.0280816515292894
"455",2022-05-02,0.00255271814286928
"456",2022-05-03,0.00203320115784678
"457",2022-05-04,0.0277520904494111
"458",2022-05-05,-0.0317087484799607
"459",2022-05-06,-0.00299246463698211
"460",2022-05-09,-0.0200688651062446
"461",2022-05-10,-0.00263821552624321
"462",2022-05-11,-0.0102081244785612
"463",2022-05-12,-0.0032662518549138
"464",2022-05-13,0.0145906403687572
"465",2022-05-16,0.000830789639092444
"466",2022-05-17,0.013291908047389
"467",2022-05-18,-0.0363131550159874
"468",2022-05-19,-0.00755270932603835
"469",2022-05-20,0.000280557551748828
"470",2022-05-23,0.019586273260785
"471",2022-05-24,0.00151636988167425
"472",2022-05-25,0.00598482511798082
"473",2022-05-26,0.0159648344794263
"474",2022-05-27,0.0174877704954106
"475",2022-05-31,-0.00673203357778895
"476",2022-06-01,-0.00537635384478641
"477",2022-06-02,0.0131712720200472
"478",2022-06-03,-0.0105395585865775
"479",2022-06-06,0.000488700567267131
"480",2022-06-07,0.00799930698208229
"481",2022-06-08,-0.00814766056856442
"482",2022-06-09,-0.019579431127303
"483",2022-06-10,-0.0276462124373982
"484",2022-06-13,-0.0283028256900995
"485",2022-06-14,-0.00499035982421958
"486",2022-06-15,0.00995199113044443
"487",2022-06-16,-0.0244735920393193
"488",2022-06-17,-0.00128029682701403
"489",2022-06-21,0.0212348597643697
"490",2022-06-22,-0.00154455136575216
"491",2022-06-23,0.00635145886518096
"492",2022-06-24,0.0264842201160498
"493",2022-06-27,-0.00198350792073754
"494",2022-06-28,-0.0157498667473011
"495",2022-06-29,0.00265651096868247
"496",2022-06-30,-0.00821562508114226
"497",2022-07-01,0.0104030706701064
"498",2022-07-05,-0.00417109397107396
"499",2022-07-06,0.00225332928717847
"500",2022-07-07,0.0111138182906405
"501",2022-07-08,-0.00147954082325441
"502",2022-07-11,-0.00525694110142716
"503",2022-07-12,-0.00619450905925767
"504",2022-07-13,-0.00675394000040797
"505",2022-07-14,-0.00464535911059016
"506",2022-07-15,0.0212574714379699
"507",2022-07-18,-0.00691623621011139
"508",2022-07-19,0.023989878051168
"509",2022-07-20,0.00150039728794127
"510",2022-07-21,0.00507139670242296
"511",2022-07-22,-0.0043046525503101
"512",2022-07-25,0.0028408519449048
"513",2022-07-26,-0.00716848069372844
"514",2022-07-27,0.013635505816481
"515",2022-07-28,0.0102597925272914
"516",2022-07-29,0.00965205830217641
"517",2022-08-01,-0.00142376492503438
"518",2022-08-02,-0.0123394825615009
"519",2022-08-03,0.0127693368251318
"520",2022-08-04,-0.00261460556505
"521",2022-08-05,0.00233932958485639
"522",2022-08-08,0.000885803871058854
"523",2022-08-09,-0.00177203552071425
"524",2022-08-10,0.0161949606850715
"525",2022-08-11,0.000815055147615595
"526",2022-08-12,0.0126497457183241
"527",2022-08-15,0.00447415591106903
"528",2022-08-16,0.00703954241395088
"529",2022-08-17,-0.00503994988306999
"530",2022-08-18,0.00055071864886358
"531",2022-08-19,-0.00863449500153912
"532",2022-08-22,-0.019264503431442
"533",2022-08-23,-0.0046691630128386
"534",2022-08-24,0.00181061655354853
"535",2022-08-25,0.0097358407431134
"536",2022-08-26,-0.030757378871364
"537",2022-08-29,-0.00572860558683885
"538",2022-08-30,-0.00964545813198292
"539",2022-08-31,-0.0088605223884457
"540",2022-09-01,0.00462237692211609
"541",2022-09-02,-0.0107339251708911
"542",2022-09-06,-0.00554366788677463
"543",2022-09-07,0.0139011416278638
"544",2022-09-08,0.00610017825724185
"545",2022-09-09,0.0118009706381947
"546",2022-09-12,0.00711665952194984
"547",2022-09-13,-0.0402146900534852
"548",2022-09-14,0.000967837855116116
"549",2022-09-15,-0.00558063131469488
"550",2022-09-16,-0.00451249791261787
"551",2022-09-19,0.00637948699179525
"552",2022-09-20,-0.0101562508366566
"553",2022-09-21,-0.0171609101601309
"554",2022-09-22,-0.00355456043880231
"555",2022-09-23,-0.0162997826557056
"556",2022-09-26,-0.0112012308743132
"557",2022-09-27,-0.00430923134946681
"558",2022-09-28,0.0186595636284963
"559",2022-09-29,-0.0155540707296797
"560",2022-09-30,-0.0172597882952541
"561",2022-10-03,0.0262958532863813
"562",2022-10-04,0.0276047684140899
"563",2022-10-05,-0.00140125585771145
"564",2022-10-06,-0.011525876039677
"565",2022-10-07,-0.0212811380791411
"566",2022-10-10,-0.00321055776177381
"567",2022-10-11,0.00124255004922524
"568",2022-10-12,-0.000969711797479178
"569",2022-10-13,0.0279470373234645
"570",2022-10-14,-0.0135368781425882
"571",2022-10-17,0.0184219266642263
"572",2022-10-18,0.0111344447119635
"573",2022-10-19,-0.00328118925519405
"574",2022-10-20,-0.00296986930752574
"575",2022-10-21,0.0243912335794541
"576",2022-10-24,0.0133285472085447
"577",2022-10-25,0.0106455211530196
"578",2022-10-26,7.44125446505706e-05
"579",2022-10-27,0.00607995173420406
"580",2022-10-28,0.025535572292009
"581",2022-10-31,-0.0039287207507801
"582",2022-11-01,-0.00243935577950083
"583",2022-11-02,-0.0156000686186655
"584",2022-11-03,-0.0045678030347176
"585",2022-11-04,0.0124828577347653
"586",2022-11-07,0.0129935252310212
"587",2022-11-08,0.0101179560654518
"588",2022-11-09,-0.0197003999401915
"589",2022-11-10,0.0362849452903458
"590",2022-11-11,0.000963140462904022
"591",2022-11-14,-0.00627665109668385
"592",2022-11-15,0.00167504801098062
"593",2022-11-16,-0.0011644273004201
"594",2022-11-17,-0.000223779297247262
"595",2022-11-18,0.00592556742686945
"596",2022-11-21,-0.0013465641037822
"597",2022-11-22,0.0117355270795763
"598",2022-11-23,0.00281019355453438
"599",2022-11-25,0.00446368478644921
"600",2022-11-28,-0.0145925142320582
"601",2022-11-29,9.070078746376e-05
"602",2022-11-30,0.021544185050649
"603",2022-12-01,-0.00564641435138746
"604",2022-12-02,0.00101321454102532
"605",2022-12-05,-0.0141212835735214
"606",2022-12-06,-0.0103863488423315
"607",2022-12-07,4.70882768794922e-05
"608",2022-12-08,0.0054485211121893
"609",2022-12-09,-0.00907020392666524
"610",2022-12-12,0.0156661880861506
"611",2022-12-13,0.00304202158414313
"612",2022-12-14,-0.00418036828623158
"613",2022-12-15,-0.0227536711589789
"614",2022-12-16,-0.00852232603601522
"615",2022-12-19,-0.0049612414865301
"616",2022-12-20,0.00281064181987389
"617",2022-12-21,0.0159076965522864
"618",2022-12-22,-0.0105112814135371
"619",2022-12-23,0.00532804006956589
"620",2022-12-27,0.00113262498314448
"621",2022-12-28,-0.0110667422428996
"622",2022-12-29,0.0104420935283436
"623",2022-12-30,-0.00221645235155599
"624",2023-01-03,-0.000328253222081187
"625",2023-01-04,0.00401765906534912
"626",2023-01-05,-0.0102626939324661
"627",2023-01-06,0.0210501767279876
"628",2023-01-09,-0.00336452641480989
"629",2023-01-10,0.00554741889801313
"630",2023-01-11,0.00794689838762075
"631",2023-01-12,0.00636585319985095
"632",2023-01-13,0.00328913671037157
"633",2023-01-17,-0.0114863580842766
"634",2023-01-18,-0.018268938568399
"635",2023-01-19,-0.00760921858965702
"636",2023-01-20,0.00996483564683004
"637",2023-01-23,0.00758365354606561
"638",2023-01-24,0.0030996725918282
"639",2023-01-25,0.000292804624812959
"640",2023-01-26,0.00607360243255606
"641",2023-01-27,0.000844075687988166
"642",2023-01-30,-0.00771072978839804
"643",2023-01-31,0.0108830629648438
"644",2023-02-01,0.000203050060097354
"645",2023-02-02,-0.00114515949872995
"646",2023-02-03,-0.00376375187502376
"647",2023-02-06,-0.00103195880033091
"648",2023-02-07,0.00780843973186407
"649",2023-02-08,-0.00609876474919346
"650",2023-02-09,-0.00736549962600463
"651",2023-02-10,0.00501385569520529
"652",2023-02-13,0.0110596166664809
"653",2023-02-14,-0.00458505816161292
"654",2023-02-15,0.00113699142682577
"655",2023-02-16,-0.0127152421213701
"656",2023-02-17,0.00384576985501539
"657",2023-02-21,-0.0208233413826822
"658",2023-02-22,-0.00255384827928573
"659",2023-02-23,0.00328767534307595
"660",2023-02-24,-0.0102163699227091
"661",2023-02-27,0.00219669391376165
"662",2023-02-28,-0.00709096959770861
"663",2023-03-01,0.000157401714256267
"664",2023-03-02,0.010408327709909
"665",2023-03-03,0.0116697197950337
"666",2023-03-06,0.00121134993049665
"667",2023-03-07,-0.0173484110511399
"668",2023-03-08,-0.00176871950343305
"669",2023-03-09,-0.01671097590269
"670",2023-03-10,-0.0107605321023154
"671",2023-03-13,-0.00284016292356348
"672",2023-03-14,0.0105123962544962
"673",2023-03-15,-0.00877188840287957
"674",2023-03-16,0.0116025619835618
"675",2023-03-17,-0.0119976208315631
"676",2023-03-20,0.0119365053580278
"677",2023-03-21,0.00975298695331972
"678",2023-03-22,-0.0164265780919628
"679",2023-03-23,0.00234318978212578
"680",2023-03-24,0.00411171182863335
"681",2023-03-27,0.00601677881778251
"682",2023-03-28,-0.00116712089821291
"683",2023-03-29,0.00993220954735285
"684",2023-03-30,0.00431348358214656
"685",2023-03-31,0.0125541412658539
"686",2023-04-03,0.00977947377910304
"687",2023-04-04,-0.00593312391059442
"688",2023-04-05,0.00240232534461171
"689",2023-04-06,7.67624149258239e-05
"690",2023-04-10,0.0030185720942324
"691",2023-04-11,0.00292159031699235
"692",2023-04-12,-0.00113733355354206
"693",2023-04-13,0.0113243813849611
"694",2023-04-14,-0.00421763739234393
"695",2023-04-17,0.002967602721478
"696",2023-04-18,-0.000310482367101628
"697",2023-04-19,-0.0023460425220776
"698",2023-04-20,-0.00326196211093688
"699",2023-04-21,0.000660985352645582
"700",2023-04-24,0.00196315727739638
"701",2023-04-25,-0.0102237829333145
"702",2023-04-26,-0.00685167378789586
"703",2023-04-27,0.0156208878248965
"704",2023-04-28,0.00800895622261955
"705",2023-05-01,-0.0013634934723008
"706",2023-05-02,-0.0108412163657547
"707",2023-05-03,-0.00805661364360155
"708",2023-05-04,-0.00861115900611331
"709",2023-05-05,0.0163663323783858
"710",2023-05-08,-0.00165507421354683
"711",2023-05-09,-0.00169343263576849
"712",2023-05-10,-0.000908601761299366
"713",2023-05-11,-0.00663717633731586
"714",2023-05-12,-0.000266945123131634
"715",2023-05-15,0.00143979105459557
"716",2023-05-16,-0.0101404478025504
"717",2023-05-17,0.0123021574284117
"718",2023-05-18,0.00343926069911049
"719",2023-05-19,-0.00326395469911489
"720",2023-05-22,-0.00419859853753302
"721",2023-05-23,-0.00696593492616593
"722",2023-05-24,-0.00776218797318151
"723",2023-05-25,-0.00107593128982764
"724",2023-05-26,0.00998184672704916
"725",2023-05-30,-0.00152892558597451
"726",2023-05-31,-0.00407914366559403
"727",2023-06-01,0.00464761043250661
"728",2023-06-02,0.020986880709037
"729",2023-06-05,-0.00593839100793403
"730",2023-06-06,0.000310469889591047
"731",2023-06-07,0.00272875241815029
"732",2023-06-08,0.00499536649293475
"733",2023-06-09,0.00127519219581274
"734",2023-06-12,0.00557959058655122
"735",2023-06-13,0.00427054780076119
"736",2023-06-14,-0.00682765584265255
"737",2023-06-15,0.0125384550099952
"738",2023-06-16,-0.00317106863595207
"739",2023-06-20,-0.00717601511160026
"740",2023-06-21,-0.00301010373856947
"741",2023-06-22,-0.000141641187843433
"742",2023-06-23,-0.0064805261036085
"743",2023-06-26,-0.000377175161782262
"744",2023-06-27,0.00626917488854417
"745",2023-06-28,-0.00218586048869085
"746",2023-06-29,0.00793711834216282
"747",2023-06-30,0.00832281443585892
"748",2023-07-03,0.000315786940642937
"749",2023-07-05,-0.00377918037013281
"750",2023-07-06,-0.0107426354695619
"751",2023-07-07,-0.00553920223016569
"752",2023-07-10,0.00619156142196431
"753",2023-07-11,0.00929614858661942
"754",2023-07-12,0.00250719422041179
"755",2023-07-13,0.00138810476372164
"756",2023-07-14,0.00330577164251089
