"index","Date","Open","High","Low","Close","Adj.Close","Volume"
504,"2022-06-22",30352.570313,30777.919922,30166.009766,30483.130859,30483.130859,343490000
505,"2022-06-23",30570.330078,30715.630859,30293.400391,30677.359375,30677.359375,361420000
506,"2022-06-24",30846.939453,31517.289063,30846.939453,31500.679688,31500.679688,465480000
507,"2022-06-27",31533.599609,31598.589844,31351.369141,31438.259766,31438.259766,309910000
508,"2022-06-28",31549.050781,31885.089844,30934.330078,30946.990234,30946.990234,350780000
509,"2022-06-29",31067.410156,31152.960938,30894.529297,31029.310547,31029.310547,269390000
510,"2022-06-30",30790,30979.849609,30431.869141,30775.429688,30775.429688,394070000
511,"2022-07-01",30737.769531,31139.349609,30487.789063,31097.259766,31097.259766,310440000
512,"2022-07-05",30903.119141,30971.740234,30355.119141,30967.820313,30967.820313,323080000
513,"2022-07-06",30957.300781,31224.689453,30794.839844,31037.679688,31037.679688,289800000
514,"2022-07-07",31190.650391,31421.839844,31154.640625,31384.550781,31384.550781,296620000
515,"2022-07-08",31348.429688,31511.460938,31212.449219,31338.150391,31338.150391,238120000
516,"2022-07-11",31277.980469,31367.550781,31114.400391,31173.839844,31173.839844,245020000
517,"2022-07-12",31113.310547,31346.099609,30860.509766,30981.330078,30981.330078,324190000
518,"2022-07-13",30743.630859,30979.169922,30514.609375,30772.789063,30772.789063,291830000
519,"2022-07-14",30451.800781,30680.119141,30143.929688,30630.169922,30630.169922,325130000
520,"2022-07-15",30775.369141,31288.259766,30775.369141,31288.259766,31288.259766,321570000
521,"2022-07-18",31475.980469,31644.679688,30982.970703,31072.609375,31072.609375,309960000
522,"2022-07-19",31165.910156,31842.25,31165.910156,31827.050781,31827.050781,378720000
523,"2022-07-20",31829.990234,31944.449219,31646.949219,31874.839844,31874.839844,313520000
524,"2022-07-21",31826.490234,32040.630859,31534.080078,32036.900391,32036.900391,302320000
525,"2022-07-22",32167.919922,32219.25,31731.470703,31899.289063,31899.289063,319880000
526,"2022-07-25",31950.929688,32029.029297,31821.669922,31990.039063,31990.039063,255450000
527,"2022-07-26",31950.039063,31950.039063,31705.359375,31761.539063,31761.539063,324930000
528,"2022-07-27",31865.050781,32336.230469,31799.429688,32197.589844,32197.589844,365480000
529,"2022-07-28",32197.619141,32609.539063,31982.609375,32529.630859,32529.630859,331110000
530,"2022-07-29",32515.619141,32910.179688,32493.019531,32845.128906,32845.128906,487360000
531,"2022-08-01",32755.710938,32972.03125,32640.789063,32798.398438,32798.398438,321180000
532,"2022-08-02",32691.289063,32772.929688,32387.119141,32396.169922,32396.169922,316740000
533,"2022-08-03",32514.210938,32912.738281,32514.210938,32812.5,32812.5,342160000
534,"2022-08-04",32805.691406,32829.21875,32652.630859,32726.820313,32726.820313,315590000
535,"2022-08-05",32593.900391,32814.609375,32489.619141,32803.46875,32803.46875,273010000
536,"2022-08-08",32877.359375,33109.960938,32769.101563,32832.539063,32832.539063,275350000
537,"2022-08-09",32807.359375,32877.53125,32702.660156,32774.410156,32774.410156,281080000
538,"2022-08-10",33130.628906,33364.410156,33130.628906,33309.511719,33309.511719,311740000
539,"2022-08-11",33451.511719,33651.800781,33289.828125,33336.671875,33336.671875,308030000
540,"2022-08-12",33430.71875,33767.089844,33398.320313,33761.050781,33761.050781,299140000
541,"2022-08-15",33710.699219,33954.710938,33582.960938,33912.441406,33912.441406,262670000
542,"2022-08-16",33924.351563,34281.359375,33852.570313,34152.011719,34152.011719,288670000
543,"2022-08-17",34029.550781,34161.011719,33828.410156,33980.320313,33980.320313,281390000
544,"2022-08-18",33981.859375,34043.828125,33844.460938,33999.039063,33999.039063,282550000
545,"2022-08-19",33904.691406,33904.691406,33627.089844,33706.738281,33706.738281,293990000
546,"2022-08-22",33586.589844,33586.589844,33007.628906,33063.609375,33063.609375,308900000
547,"2022-08-23",33033.519531,33138.261719,32858.890625,32909.589844,32909.589844,251870000
548,"2022-08-24",32899.011719,33095.5,32828.558594,32969.230469,32969.230469,256900000
549,"2022-08-25",33029.269531,33306.089844,32889.851563,33291.78125,33291.78125,308530000
550,"2022-08-26",33293.429688,33364.699219,32278.220703,32283.400391,32283.400391,352850000
551,"2022-08-29",32188,32325.160156,31972.789063,32098.990234,32098.990234,317820000
552,"2022-08-30",32163.839844,32205.660156,31647.220703,31790.869141,31790.869141,317150000
553,"2022-08-31",31827.150391,31966.039063,31509.589844,31510.429688,31510.429688,392780000
554,"2022-09-01",31454.580078,31677.509766,31219.75,31656.419922,31656.419922,339360000
555,"2022-09-02",31848.5,32026.900391,31182.089844,31318.439453,31318.439453,306180000
556,"2022-09-06",31343.789063,31463.890625,31048.460938,31145.300781,31145.300781,347320000
557,"2022-09-07",31145.630859,31644.339844,31095.210938,31581.279297,31581.279297,345080000
558,"2022-09-08",31481.949219,31783.369141,31321.5,31774.519531,31774.519531,344340000
559,"2022-09-09",31876.220703,32227.740234,31876.220703,32151.710938,32151.710938,310980000
560,"2022-09-12",32159.490234,32504.039063,32159.490234,32381.339844,32381.339844,339250000
561,"2022-09-13",32006.5,32006.5,31018.539063,31104.970703,31104.970703,428930000
562,"2022-09-14",31141.019531,31276.820313,30885.019531,31135.089844,31135.089844,348670000
563,"2022-09-15",31124.679688,31277.689453,30882.080078,30961.820313,30961.820313,345500000
564,"2022-09-16",30866.609375,30866.609375,30550.080078,30822.419922,30822.419922,627920000
565,"2022-09-19",30722.859375,31026.890625,30559.369141,31019.679688,31019.679688,291200000
566,"2022-09-20",30888.529297,30888.529297,30465.910156,30706.230469,30706.230469,317970000
567,"2022-09-21",30819.390625,31020.789063,30181.990234,30183.779297,30183.779297,354960000
568,"2022-09-22",30204.519531,30302.279297,29994.529297,30076.679688,30076.679688,335270000
569,"2022-09-23",29955.650391,29955.650391,29250.470703,29590.410156,29590.410156,388200000
570,"2022-09-26",29536.839844,29630.769531,29161.119141,29260.810547,29260.810547,369450000
571,"2022-09-27",29419.880859,29659.119141,28958.220703,29134.990234,29134.990234,355460000
572,"2022-09-28",29198.919922,29811.779297,29114.970703,29683.740234,29683.740234,436040000
573,"2022-09-29",29513.730469,29513.730469,28997.339844,29225.609375,29225.609375,388820000
574,"2022-09-30",29123.029297,29355.779297,28715.849609,28725.509766,28725.509766,464260000
575,"2022-10-03",28855.25,29647.789063,28855.25,29490.890625,29490.890625,397830000
576,"2022-10-04",29826.669922,30325.050781,29826.669922,30316.320313,30316.320313,375640000
577,"2022-10-05",30078.359375,30454.460938,29886.439453,30273.869141,30273.869141,290610000
578,"2022-10-06",30206.130859,30329.609375,29859.339844,29926.939453,29926.939453,306840000
579,"2022-10-07",29685.269531,29685.269531,29142.660156,29296.789063,29296.789063,367950000
580,"2022-10-10",29419.089844,29485.820313,29010.410156,29202.880859,29202.880859,315410000
581,"2022-10-11",29085.199219,29608.419922,29074.230469,29239.189453,29239.189453,352920000
582,"2022-10-12",29233.060547,29455.119141,29136.029297,29210.849609,29210.849609,304420000
583,"2022-10-13",28755.830078,30168.539063,28660.939453,30038.720703,30038.720703,470260000
584,"2022-10-14",30192.210938,30428.820313,29614.300781,29634.830078,29634.830078,379090000
585,"2022-10-17",30059.580078,30311.949219,29997.619141,30185.820313,30185.820313,369820000
586,"2022-10-18",30697.519531,30837.900391,30301.830078,30523.800781,30523.800781,387130000
587,"2022-10-19",30439.039063,30662.109375,30226.900391,30423.810547,30423.810547,314030000
588,"2022-10-20",30411.919922,30822.960938,30265.199219,30333.589844,30333.589844,333190000
589,"2022-10-21",30291.179688,31119.269531,30206.279297,31082.560547,31082.560547,418190000
590,"2022-10-24",31187.320313,31603.630859,31161.410156,31499.619141,31499.619141,345040000
591,"2022-10-25",31463.650391,31876.150391,31423.529297,31836.740234,31836.740234,336930000
592,"2022-10-26",31738.439453,32172.419922,31738.439453,31839.109375,31839.109375,430400000
593,"2022-10-27",32062.140625,32388.419922,31993.210938,32033.279297,32033.279297,375720000
594,"2022-10-28",32204.310547,32889.808594,32158.380859,32861.800781,32861.800781,495830000
595,"2022-10-31",32754.269531,32883.859375,32586.929688,32732.949219,32732.949219,390890000
596,"2022-11-01",32862.789063,32975.480469,32485.230469,32653.199219,32653.199219,323210000
597,"2022-11-02",32576.279297,33071.929688,32139.769531,32147.759766,32147.759766,398430000
598,"2022-11-03",31985.050781,32185.710938,31727.050781,32001.25,32001.25,354440000
599,"2022-11-04",32265.009766,32611.519531,31938.919922,32403.220703,32403.220703,422370000
600,"2022-11-07",32454.099609,32895.589844,32424.990234,32827,32827,336300000
601,"2022-11-08",32934.558594,33355.390625,32831.460938,33160.828125,33160.828125,335340000
602,"2022-11-09",33004.46875,33065.109375,32478.869141,32513.939453,32513.939453,355200000
603,"2022-11-10",33263.910156,33727.730469,33167.820313,33715.371094,33715.371094,480130000
604,"2022-11-11",33797.75,33817.960938,33394.429688,33747.859375,33747.859375,427790000
605,"2022-11-14",33662.050781,33964.300781,33533.960938,33536.699219,33536.699219,354340000
606,"2022-11-15",33755.941406,33987.058594,33320.199219,33592.921875,33592.921875,390610000
607,"2022-11-16",33554.929688,33682.828125,33516.988281,33553.828125,33553.828125,301560000
608,"2022-11-17",33329.269531,33616.019531,33239.75,33546.320313,33546.320313,319210000
609,"2022-11-18",33606.589844,33827.941406,33540.640625,33745.691406,33745.691406,312950000
610,"2022-11-21",33760.300781,33864.589844,33559.179688,33700.28125,33700.28125,352960000
611,"2022-11-22",33810.050781,34115.699219,33810.050781,34098.101563,34098.101563,277070000
612,"2022-11-23",34091.570313,34262.070313,34004.640625,34194.058594,34194.058594,236820000
613,"2022-11-25",34213.039063,34386.511719,34199.570313,34347.03125,34347.03125,131660000
614,"2022-11-28",34275.910156,34303.878906,33799.351563,33849.460938,33849.460938,300330000
615,"2022-11-29",33847.800781,33933.910156,33662.449219,33852.53125,33852.53125,279750000
616,"2022-11-30",33795.429688,34589.769531,33583.769531,34589.769531,34589.769531,524440000
617,"2022-12-01",34533.589844,34595.511719,34129.351563,34395.011719,34395.011719,348720000
618,"2022-12-02",34265.449219,34483.210938,34039.730469,34429.878906,34429.878906,290580000
619,"2022-12-05",34335.730469,34335.730469,33846.808594,33947.101563,33947.101563,312960000
620,"2022-12-06",33936.871094,34006.628906,33418.589844,33596.339844,33596.339844,306220000
621,"2022-12-07",33556.398438,33774.269531,33503.671875,33597.921875,33597.921875,359980000
622,"2022-12-08",33695.96875,33899.171875,33642.460938,33781.480469,33781.480469,271830000
623,"2022-12-09",33746.710938,33844.628906,33462.648438,33476.460938,33476.460938,287630000
624,"2022-12-12",33519.5,34005.039063,33519.5,34005.039063,34005.039063,313440000
625,"2022-12-13",34268.441406,34712.28125,33890.878906,34108.640625,34108.640625,442650000
626,"2022-12-14",34086.070313,34395.648438,33704.171875,33966.351563,33966.351563,339090000
627,"2022-12-15",33773,33773,33016.160156,33202.21875,33202.21875,394290000
628,"2022-12-16",33166.460938,33166.460938,32654.589844,32920.460938,32920.460938,756310000
629,"2022-12-19",32921.449219,33038.941406,32581.970703,32757.539063,32757.539063,326430000
630,"2022-12-20",32735.240234,32992.230469,32649.449219,32849.738281,32849.738281,303970000
631,"2022-12-21",33028.089844,33437.839844,33028.089844,33376.480469,33376.480469,328020000
632,"2022-12-22",33233.351563,33233.351563,32573.429688,33027.488281,33027.488281,340640000
633,"2022-12-23",32961.058594,33226.140625,32814.019531,33203.929688,33203.929688,221050000
634,"2022-12-27",33224.230469,33387.71875,33069.578125,33241.558594,33241.558594,246010000
635,"2022-12-28",33264.761719,33379.550781,32869.148438,32875.710938,32875.710938,252260000
636,"2022-12-29",33021.429688,33293.421875,33020.351563,33220.800781,33220.800781,243060000
637,"2022-12-30",33121.609375,33152.550781,32847.820313,33147.25,33147.25,295500000
638,"2023-01-03",33148.898438,33387.519531,32850.570313,33136.371094,33136.371094,355930000
639,"2023-01-04",33165.140625,33409.101563,33033.480469,33269.769531,33269.769531,379400000
640,"2023-01-05",33191.71875,33191.71875,32812.328125,32930.078125,32930.078125,337920000
641,"2023-01-06",33055.300781,33710.660156,32997.390625,33630.609375,33630.609375,360740000
642,"2023-01-09",33664.390625,33935.109375,33487.660156,33517.648438,33517.648438,327840000
643,"2023-01-10",33516.429688,33726.539063,33421.800781,33704.101563,33704.101563,268260000
644,"2023-01-11",33754.03125,33974.691406,33711.039063,33973.011719,33973.011719,301650000
645,"2023-01-12",34047.859375,34292.671875,33792.101563,34189.96875,34189.96875,308190000
646,"2023-01-13",34075.308594,34342.320313,33915.488281,34302.609375,34302.609375,274110000
647,"2023-01-17",34222.320313,34269.96875,33860.671875,33910.851563,33910.851563,353050000
648,"2023-01-18",33948.488281,34016.53125,33269.898438,33296.960938,33296.960938,351670000
649,"2023-01-19",33171.351563,33227.488281,32982.050781,33044.558594,33044.558594,319770000
650,"2023-01-20",33073.460938,33381.949219,32948.929688,33375.488281,33375.488281,367330000
651,"2023-01-23",33439.558594,33782.878906,33316.25,33629.558594,33629.558594,355220000
652,"2023-01-24",33444.71875,33782.921875,33310.558594,33733.960938,33733.960938,299310000
653,"2023-01-25",33538.359375,33773.089844,33273.210938,33743.839844,33743.839844,341720000
654,"2023-01-26",33771.660156,33953.789063,33635.601563,33949.410156,33949.410156,327000000
655,"2023-01-27",33952.929688,34164.328125,33830.851563,33978.078125,33978.078125,441260000
656,"2023-01-30",33909.210938,34055.289063,33695.179688,33717.089844,33717.089844,343920000
657,"2023-01-31",33803.558594,34095.230469,33664.910156,34086.039063,34086.039063,360240000
658,"2023-02-01",34039.601563,34334.699219,33581.421875,34092.960938,34092.960938,370120000
659,"2023-02-02",34129.300781,34145.140625,33814.78125,34053.941406,34053.941406,429910000
660,"2023-02-03",33926.300781,34179.578125,33813.859375,33926.011719,33926.011719,425150000
661,"2023-02-06",33874.441406,33962.839844,33683.578125,33891.019531,33891.019531,296400000
662,"2023-02-07",33769.78125,34240,33634.101563,34156.691406,34156.691406,361620000
663,"2023-02-08",34132.898438,34161.648438,33899.789063,33949.011719,33949.011719,324090000
664,"2023-02-09",34105.609375,34252.570313,33607.128906,33699.878906,33699.878906,347520000
665,"2023-02-10",33671.539063,33897.308594,33591.988281,33869.269531,33869.269531,288150000
666,"2023-02-13",33887.390625,34249.601563,33887.390625,34245.929688,34245.929688,302600000
667,"2023-02-14",34194.089844,34331.46875,33827.449219,34089.269531,34089.269531,288820000
668,"2023-02-15",34008.628906,34130.488281,33833.101563,34128.050781,34128.050781,267530000
669,"2023-02-16",33992.089844,34041.160156,33686.589844,33696.851563,33696.851563,317530000
670,"2023-02-17",33677.011719,33846.640625,33517.730469,33826.691406,33826.691406,302900000
671,"2023-02-21",33699.691406,33699.691406,33115.738281,33129.589844,33129.589844,348320000
672,"2023-02-22",33169.328125,33245.96875,32948.269531,33045.089844,33045.089844,321910000
673,"2023-02-23",33175.390625,33272.398438,32795.671875,33153.910156,33153.910156,288120000
674,"2023-02-24",32999.191406,32999.191406,32643.480469,32816.921875,32816.921875,277120000
675,"2023-02-27",32906.160156,33189.28125,32814.179688,32889.089844,32889.089844,243660000
676,"2023-02-28",32873.46875,32873.46875,32636.429688,32656.699219,32656.699219,303760000
677,"2023-03-01",32656.369141,32746.150391,32500.710938,32661.839844,32661.839844,292810000
678,"2023-03-02",32780.96875,33083.449219,32665.849609,33003.570313,33003.570313,317450000
679,"2023-03-03",33076.328125,33405.820313,33008.410156,33390.96875,33390.96875,300050000
680,"2023-03-06",33425.320313,33572.21875,33383.46875,33431.441406,33431.441406,329190000
681,"2023-03-07",33428.308594,33453.25,32838.210938,32856.460938,32856.460938,299400000
682,"2023-03-08",32872.078125,32903.441406,32612.699219,32798.398438,32798.398438,242750000
683,"2023-03-09",32876.828125,32990.460938,32190.599609,32254.859375,32254.859375,315860000
684,"2023-03-10",32185.140625,32422.099609,31783.410156,31909.640625,31909.640625,397790000
685,"2023-03-13",31819.929688,32240.349609,31624.869141,31819.140625,31819.140625,429090000
686,"2023-03-14",32055.289063,32306.589844,31805.400391,32155.400391,32155.400391,391760000
687,"2023-03-15",31759.869141,31906.470703,31429.820313,31874.570313,31874.570313,420910000
688,"2023-03-16",31827.650391,32281.609375,31571.460938,32246.550781,32246.550781,440940000
689,"2023-03-17",32217.320313,32217.320313,31728.699219,31861.980469,31861.980469,712100000
690,"2023-03-20",31872.330078,32280.070313,31872.330078,32244.580078,32244.580078,357210000
691,"2023-03-21",32420.710938,32593.679688,32346.119141,32560.599609,32560.599609,363190000
692,"2023-03-22",32570.189453,32761.890625,32020.460938,32030.109375,32030.109375,325990000
693,"2023-03-23",32101.490234,32511.490234,31864.740234,32105.25,32105.25,335430000
694,"2023-03-24",32038.220703,32257.240234,31805.179688,32237.529297,32237.529297,317070000
695,"2023-03-27",32276.720703,32564,32276.720703,32432.080078,32432.080078,291560000
696,"2023-03-28",32434.849609,32551.009766,32295.5,32394.25,32394.25,248560000
697,"2023-03-29",32566.539063,32728.039063,32539.939453,32717.599609,32717.599609,314110000
698,"2023-03-30",32807.429688,32905.800781,32682.869141,32859.03125,32859.03125,283380000
699,"2023-03-31",32901.960938,33291,32901.960938,33274.148438,33274.148438,353740000
700,"2023-04-03",33245.78125,33632.898438,33245.78125,33601.148438,33601.148438,311890000
701,"2023-04-04",33594.789063,33634.71875,33275.621094,33402.378906,33402.378906,283360000
702,"2023-04-05",33394.601563,33543.839844,33376.269531,33482.71875,33482.71875,286660000
703,"2023-04-06",33420.960938,33525.960938,33325.371094,33485.289063,33485.289063,258680000
704,"2023-04-10",33425.25,33590.238281,33343.429688,33586.519531,33586.519531,232920000
705,"2023-04-11",33586.75,33781.289063,33586.75,33684.789063,33684.789063,241430000
706,"2023-04-12",33764.210938,33895.429688,33593.320313,33646.5,33646.5,260300000
707,"2023-04-13",33668.96875,34054.988281,33605.171875,34029.691406,34029.691406,277230000
708,"2023-04-14",33981.710938,34082.941406,33730.851563,33886.46875,33886.46875,276720000
709,"2023-04-17",33930.460938,33991.230469,33796.910156,33987.179688,33987.179688,234530000
710,"2023-04-18",33965.160156,34018.621094,33791.890625,33976.628906,33976.628906,253570000
711,"2023-04-19",33889.828125,33957.980469,33814.648438,33897.011719,33897.011719,251490000
712,"2023-04-20",33740.601563,33875.390625,33677.738281,33786.621094,33786.621094,307910000
713,"2023-04-21",33793.601563,33858.828125,33688.570313,33808.960938,33808.960938,291080000
714,"2023-04-24",33805.039063,33891.148438,33726.089844,33875.398438,33875.398438,252020000
715,"2023-04-25",33828.339844,33875.488281,33525.390625,33530.828125,33530.828125,297880000
716,"2023-04-26",33596.339844,33645.828125,33235.851563,33301.871094,33301.871094,321170000
717,"2023-04-27",33381.660156,33859.75,33374.648438,33826.160156,33826.160156,343240000
718,"2023-04-28",33797.429688,34104.558594,33728.398438,34098.160156,34098.160156,354310000
719,"2023-05-01",34116.808594,34257.828125,34030.140625,34051.699219,34051.699219,244190000
720,"2023-05-02",34017.621094,34017.75,33436.660156,33684.53125,33684.53125,274460000
721,"2023-05-03",33726.640625,33811.839844,33396.050781,33414.238281,33414.238281,286900000
722,"2023-05-04",33347.78125,33354.859375,32937.5,33127.738281,33127.738281,305160000
723,"2023-05-05",33248.550781,33748.429688,33248.550781,33674.378906,33674.378906,316350000
724,"2023-05-08",33715.148438,33747.488281,33509.230469,33618.691406,33618.691406,225680000
725,"2023-05-09",33589.851563,33656.398438,33509.71875,33561.808594,33561.808594,232940000
726,"2023-05-10",33707.199219,33772.089844,33239.449219,33531.328125,33531.328125,271180000
727,"2023-05-11",33383.890625,33389.878906,33127.699219,33309.511719,33309.511719,298000000
728,"2023-05-12",33370.578125,33406.398438,33110.609375,33300.621094,33300.621094,227570000
729,"2023-05-15",33321.210938,33400.300781,33161.929688,33348.601563,33348.601563,224020000
730,"2023-05-16",33275.371094,33290.851563,33006.191406,33012.140625,33012.140625,246680000
731,"2023-05-17",33092.480469,33472.378906,33050.410156,33420.769531,33420.769531,307130000
732,"2023-05-18",33374.558594,33579.910156,33212.089844,33535.910156,33535.910156,333070000
733,"2023-05-19",33582.949219,33652.898438,33336.660156,33426.628906,33426.628906,315210000
734,"2023-05-22",33408.539063,33512.300781,33207.851563,33286.578125,33286.578125,268900000
735,"2023-05-23",33190.601563,33310.171875,33013.289063,33055.511719,33055.511719,291550000
736,"2023-05-24",33021.761719,33031.75,32752.439453,32799.921875,32799.921875,246180000
737,"2023-05-25",32854.261719,32870.429688,32586.560547,32764.650391,32764.650391,364670000
738,"2023-05-26",32795.5,33162.058594,32795.5,33093.339844,33093.339844,330290000
739,"2023-05-30",33103.648438,33132.699219,32893.96875,33042.78125,33042.78125,322700000
740,"2023-05-31",32948.710938,32984.828125,32739.730469,32908.269531,32908.269531,689990000
741,"2023-06-01",32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
742,"2023-06-02",33187.578125,33805,33187.578125,33762.761719,33762.761719,383590000
743,"2023-06-05",33771.128906,33804.21875,33552.789063,33562.859375,33562.859375,367170000
744,"2023-06-06",33547.671875,33631.25,33399.691406,33573.28125,33573.28125,294070000
745,"2023-06-07",33562.46875,33708.78125,33546.109375,33665.019531,33665.019531,347400000
746,"2023-06-08",33656.980469,33873.808594,33630.039063,33833.609375,33833.609375,269160000
747,"2023-06-09",33852.441406,33975.320313,33787.160156,33876.78125,33876.78125,262310000
748,"2023-06-12",33906.800781,34077.839844,33878.460938,34066.328125,34066.328125,308130000
749,"2023-06-13",34111.078125,34310.28125,34107.980469,34212.121094,34212.121094,308790000
750,"2023-06-14",34044.699219,34151.421875,33783.550781,33979.328125,33979.328125,354910000
751,"2023-06-15",33945.980469,34488.980469,33945.980469,34408.058594,34408.058594,361400000
752,"2023-06-16",34464.019531,34588.679688,34285.691406,34299.121094,34299.121094,595230000
753,"2023-06-20",34206.660156,34206.660156,33915.929688,34053.871094,34053.871094,334810000
754,"2023-06-21",33990.558594,34097.929688,33876.171875,33951.519531,33951.519531,323690000
755,"2023-06-22",33900.46875,34003.558594,33835.390625,33946.710938,33946.710938,275600000
